121407	121408	2
121405	121406	3
121400	121402	1
121401	121402	1
121393	121400	1
121397	121400	1
121399	121400	2
121395	121398	1
121396	121398	1
121394	121396	1
121385	121394	1
121392	121394	1
121393	121394	2
121377	121392	1
121389	121392	1
121391	121392	5
121379	121390	1
121389	121390	1
121387	121388	2
121379	121380	4
121361	121378	1
121375	121376	4
121371	121372	1
121369	121370	2
121252	121366	1
121363	121366	1
121365	121366	1
121361	121362	1
121357	121360	1
121358	121360	1
121359	121360	2
121357	121358	1
121355	121356	1
121347	121348	1
121345	121346	1
121339	121340	1
121328	121330	1
121327	121328	1
121325	121326	3
121321	121322	1
121319	121320	1
121316	121318	1
121317	121318	1
121315	121316	1
121311	121314	1
121310	121312	1
121309	121310	1
121274	121308	1
121297	121302	1
121298	121300	1
121299	121300	1
121289	121298	1
121295	121296	1
121287	121290	1
121287	121288	1
121285	121286	1
121281	121282	1
121260	121276	1
121275	121276	1
121268	121270	1
121259	121260	1
121257	121258	1
121245	121246	1
121242	121244	1
121238	121240	1
121234	121236	1
121221	121228	1
121221	121222	1
121215	121216	2
121199	121202	1
121199	121200	1
121193	121194	1
121185	121186	1
121179	121180	2
121155	121158	1
121139	121140	1
121117	121122	1
121117	121118	1
121096	121102	1
121081	121082	1
121067	121068	1
121059	121060	1
121047	121050	1
121039	121044	1
121029	121030	1
120987	120988	1
120982	120984	1
120973	120974	1
120951	120952	1
120947	120948	1
120893	120894	1
120882	120884	1
120879	120880	1
120801	120802	1
120694	120696	1
120653	120656	1
120433	120434	1
120431	120432	1
120232	120234	1
120159	120160	1
120087	120088	1
119935	119942	1
119925	119928	1
119800	119828	1
119821	119824	1
119734	119740	1
119696	119704	1
119657	119672	1
119638	119640	1
119616	119618	1
119596	119598	1
119595	119596	1
119583	119584	1
119579	119580	1
119570	119578	1
119555	119556	1
119498	119502	1
119405	119406	1
119403	119404	1
119385	119386	1
119272	119274	1
119185	119186	1
119174	119180	1
118963	118964	1
118817	118818	1
118723	118724	1
118601	118602	1
118247	118248	1
118048	118050	1
118015	118016	1
117933	117934	1
117923	117924	1
117907	117908	1
117891	117892	1
117814	117816	1
117807	117808	1
117805	117806	1
117745	117746	1
117727	117728	1
117717	117718	1
117699	117700	1
117688	117690	1
117679	117680	1
117627	117628	1
117585	117592	1
117559	117560	1
117525	117526	1
117451	117452	1
117445	117446	1
117414	117416	1
117403	117404	1
117365	117366	1
117311	117312	1
117291	117292	1
117277	117278	1
117249	117250	1
117244	117246	1
117191	117192	1
117125	117148	1
117075	117090	1
117015	117016	1
116979	116980	1
116973	116974	1
116937	116938	1
116887	116888	1
116878	116880	1
116849	116850	1
116789	116790	1
116771	116772	1
116590	116596	1
116389	116390	1
116333	116334	1
116276	116318	1
116237	116238	1
116194	116196	1
116061	116062	1
116013	116014	1
115987	115988	1
115981	115984	1
115789	115800	1
115785	115786	1
115753	115754	1
115392	115394	1
115240	115242	1
115171	115174	1
114159	114160	1
113719	113720	1
113707	113708	1
113567	113568	1
113500	113504	1
113481	113482	1
113408	113410	1
112389	112390	1
112280	112348	1
112347	112348	1
112198	112200	1
112197	112198	1
112073	112086	1
111807	111808	1
111225	111226	1
110787	110788	1
110597	110598	1
110289	110368	1
109601	109602	1
109307	109308	1
108903	108906	1
108809	108810	1
108590	108604	1
107568	107570	1
107569	107570	1
107225	107226	1
106729	106730	1
106249	106250	1
106180	106220	1
106219	106220	1
105967	105968	1
105545	105546	2
105023	105024	1
104857	104858	1
100430	100432	1
100261	100262	1
96944	96948	1
94936	94948	1
91229	91230	1
83356	83436	1
83433	83436	1
79951	79958	1
76017	76018	1
72735	72736	1
50671	50672	1
48980	49396	1
39524	39528	1
39027	39124	1
38080	38088	1
37740	37740	1
36626	36626	1
36599	36600	1
35387	35388	1
35240	35242	1
35089	35090	1
33949	33950	1
33417	33418	1
32316	32318	1
30843	30846	1
30285	30286	1
28073	28074	1
26342	26342	1
25544	25544	1
22481	22482	1
21156	21172	1
21100	21104	1
20113	20114	1
20112	20112	1
20049	20050	1
19283	19284	1
19263	19264	1
18892	18892	1
18388	18390	1
16324	16328	1
15563	15566	1
12207	12208	1
12177	12178	1
12133	12134	1
11667	11668	1
11376	11376	1
10763	10764	1
10727	10758	1
10753	10754	1
10751	10752	2
10749	10750	1
10637	10638	1
10249	10250	1
9410	9414	1
9413	9414	1
8580	8582	1
7249	7250	1
5768	6242	1
5769	6238	1
6223	6224	1
5372	5374	1
5063	5068	1
4841	4842	2
4763	4764	1
3614	3614	1
2482	2482	1
2305	2306	1
2165	2166	1
