120829	120830	2
120826	120828	1
120827	120828	1
120822	120824	1
120823	120824	2
120819	120820	2
120816	120818	1
120817	120818	1
120793	120812	1
120809	120810	1
120805	120806	1
120803	120804	1
120788	120802	1
120793	120794	3
120785	120792	1
120791	120792	1
120789	120790	1
120787	120788	2
120785	120786	1
120780	120784	1
120783	120784	1
120784	120784	1
120769	120778	1
120775	120776	1
120771	120774	1
120773	120774	1
120767	120768	1
120763	120764	1
120754	120756	1
120656	120746	1
120744	120746	1
120739	120740	1
120737	120738	1
120735	120736	1
120717	120718	1
120715	120716	1
120713	120714	1
120711	120712	1
120707	120708	1
120687	120698	1
120695	120696	1
120673	120674	1
120670	120672	1
120671	120672	1
120655	120658	1
120656	120658	1
120651	120652	1
120648	120650	1
120641	120642	1
120635	120636	1
120629	120630	2
120614	120616	1
120568	120614	1
120601	120602	1
120590	120600	1
120599	120600	1
120593	120594	2
120591	120592	3
120589	120590	1
120586	120588	1
120587	120588	1
120583	120584	1
120575	120576	1
120572	120574	1
120573	120574	1
120514	120570	1
120567	120568	1
120563	120564	1
120550	120552	1
120551	120552	1
120549	120550	2
120539	120542	1
120516	120534	1
120533	120534	1
120523	120526	1
120517	120518	1
120513	120516	1
120506	120508	1
120505	120506	1
120503	120504	2
120498	120500	1
120497	120498	1
120478	120482	1
120454	120476	1
120463	120464	1
120461	120462	1
120459	120460	1
120457	120458	1
120449	120452	1
120450	120452	3
120451	120452	1
120447	120450	1
120449	120450	1
120437	120440	1
120427	120438	1
120429	120430	1
120402	120422	1
120419	120420	1
120415	120416	1
120401	120402	1
120393	120394	1
120389	120390	1
120374	120386	1
120385	120386	1
120351	120378	1
120375	120376	1
119708	120374	1
120373	120374	1
120363	120364	1
120344	120346	1
120345	120346	1
120333	120334	1
120329	120330	1
120321	120324	1
120323	120324	2
120319	120320	1
120317	120318	1
120313	120314	1
120307	120308	1
120303	120304	3
120296	120300	1
120293	120294	1
120291	120292	1
120285	120290	1
120288	120290	1
112759	120288	1
120272	120274	1
120269	120270	1
120265	120268	1
120252	120256	1
120221	120250	1
120244	120248	1
120239	120240	1
120222	120236	1
120211	120212	1
120198	120210	1
120186	120188	1
120173	120182	1
120171	120172	1
120159	120160	1
120143	120148	1
120127	120128	1
120123	120124	1
120103	120104	1
120089	120090	1
120073	120074	2
120063	120064	1
120045	120056	1
120040	120052	1
120049	120050	1
120047	120048	1
120045	120046	1
120021	120022	1
119988	119990	1
119985	119986	1
119968	119970	1
119965	119966	1
119945	119946	1
119943	119944	1
119887	119888	2
119853	119854	1
119849	119850	1
119837	119838	1
119834	119836	1
119809	119814	1
119795	119796	1
119769	119792	1
119782	119784	1
119768	119770	1
119689	119692	1
119660	119684	1
119682	119684	1
66352	119678	1
119638	119654	1
119623	119624	1
119617	119618	1
119577	119596	1
119575	119576	1
119557	119558	1
119482	119500	1
119499	119500	1
119469	119470	1
119459	119460	1
119457	119458	1
119442	119454	1
119439	119440	2
119433	119434	1
119413	119414	1
119411	119412	1
119383	119384	1
119324	119326	1
119315	119316	1
119305	119306	1
119297	119298	1
119244	119254	1
119249	119252	1
119237	119238	1
119213	119214	1
119191	119192	1
118868	119186	1
119178	119180	1
119179	119180	1
119163	119166	1
119164	119166	1
119129	119136	1
119135	119136	1
119066	119108	1
119095	119104	1
119094	119100	1
119058	119068	1
119066	119068	1
119038	119040	1
119015	119016	1
118989	118990	1
118942	118944	1
118933	118934	1
118929	118930	1
118927	118928	1
118841	118844	1
118799	118800	2
118789	118790	1
118769	118770	1
118767	118768	1
117420	118710	1
118709	118710	1
118685	118688	1
118676	118678	1
118672	118674	1
118655	118656	1
118651	118652	1
118645	118646	1
118635	118636	1
118619	118620	1
118611	118612	1
118567	118568	2
118561	118562	1
118526	118542	1
118520	118522	1
118497	118498	1
118485	118494	1
118485	118488	1
118465	118466	1
118415	118436	1
118435	118436	2
118397	118398	1
118386	118388	1
118369	118378	1
118345	118356	1
118344	118346	1
118303	118304	1
118283	118284	1
118193	118194	1
118124	118134	1
118076	118110	1
118087	118088	1
118026	118028	1
117999	118000	1
117912	117916	1
117907	117908	1
117902	117904	1
117655	117828	1
117757	117766	1
117705	117708	1
117656	117658	1
117611	117612	1
117584	117600	1
117567	117568	1
117505	117506	1
117493	117494	1
117379	117380	1
117375	117376	1
117290	117296	1
117269	117270	1
116346	117266	1
117246	117248	1
117185	117188	1
117109	117110	1
117031	117032	1
116961	116962	1
116934	116946	1
116930	116932	1
116899	116900	1
116853	116854	1
116541	116542	1
116537	116538	1
116347	116350	1
116141	116142	1
116074	116078	1
116013	116014	1
115713	115714	1
115481	115484	1
115394	115396	1
115299	115302	1
115297	115298	1
114821	115224	1
115157	115158	1
115139	115146	1
115062	115064	1
114897	114898	1
114737	114738	1
114501	114502	1
114488	114500	1
114475	114476	1
114159	114160	1
114103	114104	1
113929	113930	1
113715	113734	1
113526	113528	1
113521	113522	1
113340	113346	1
112959	112960	1
112931	112932	1
112907	112908	1
112781	112788	1
112787	112788	1
112733	112740	1
112613	112614	1
112607	112608	1
112458	112516	1
112345	112346	1
112197	112198	1
111831	111832	1
111749	111750	1
110985	110992	1
110435	110436	1
110159	110160	1
110062	110062	1
109842	109846	1
108983	108984	1
108947	108948	1
108841	108842	1
108609	108622	1
108277	108290	1
108013	108014	1
107814	107820	1
107813	107814	1
107783	107786	1
107715	107716	1
107252	107254	1
107068	107230	1
106697	106704	1
106467	106554	1
106520	106522	1
106361	106362	1
106075	106076	1
105112	105114	1
105035	105050	1
104787	104788	1
104772	104772	1
104748	104768	1
103952	103956	1
103637	103638	1
102705	102706	1
101449	101450	1
100177	100178	1
99809	99826	1
99823	99826	1
99590	99592	1
99179	99180	1
98831	98832	1
97919	97926	1
97277	97278	1
97019	97020	1
96200	96200	1
96119	96120	1
95769	95770	1
93184	93184	1
92989	92990	1
91457	91460	1
91410	91410	1
90235	90236	1
88463	88464	1
87032	87034	1
80851	80852	1
77779	77782	1
73715	73716	1
72377	72378	1
70859	70860	1
62332	62334	1
61087	61088	1
45003	45004	1
44795	44796	1
44673	44674	1
43264	43266	1
37999	38004	1
37646	37656	1
36693	36696	1
35871	35872	1
34348	34350	1
33138	33138	1
32197	32198	1
25630	25630	1
24965	24966	1
24091	24098	1
23686	23686	1
22777	22778	1
22442	22442	1
21966	21966	1
21414	21416	1
21063	21070	1
18860	18864	1
18227	18228	1
18217	18218	1
18049	18050	1
17987	17988	1
17657	17658	1
17270	17270	1
15932	15932	1
14557	14558	1
14535	14536	1
14224	14246	1
9209	14154	1
14087	14098	1
14095	14096	1
14079	14080	1
14043	14044	1
12549	13762	1
12317	12318	1
12310	12314	1
12312	12314	1
12231	12296	1
12293	12296	1
12293	12294	1
12282	12290	1
12289	12290	1
12277	12278	1
12275	12276	1
12267	12268	1
12260	12262	1
12256	12260	1
12219	12220	1
12211	12212	1
12209	12210	1
12199	12200	1
12187	12188	1
12167	12168	1
12125	12126	1
12118	12122	1
12113	12114	1
12020	12024	1
11964	11976	1
11969	11970	1
11877	11878	1
11851	11852	1
11837	11838	1
11829	11834	1
11767	11768	1
11751	11752	1
11718	11722	1
11677	11678	1
11459	11460	1
11455	11458	1
11435	11436	1
11365	11432	1
11379	11380	1
11343	11344	1
11328	11328	1
11306	11322	1
11320	11322	1
11301	11302	1
11270	11274	1
11247	11248	1
11219	11220	1
11197	11198	1
11151	11152	1
11053	11054	1
11017	11018	1
10994	10996	1
10966	10968	1
10891	10928	1
10919	10920	1
10903	10904	1
10885	10886	1
10871	10872	1
10863	10864	1
10860	10862	1
10837	10838	1
10831	10834	1
10827	10828	1
10824	10824	1
10812	10816	1
10805	10806	2
10696	10798	1
10797	10798	1
10783	10784	1
10772	10778	1
10771	10772	1
10767	10768	1
10765	10766	1
10763	10764	1
10761	10762	1
10759	10760	1
7249	10758	1
10605	10758	1
10756	10758	1
10757	10758	1
10750	10756	1
10753	10756	1
10755	10756	4
10750	10754	1
10753	10754	8
10714	10752	1
10751	10752	2
10748	10750	1
10749	10750	2
10717	10748	1
10745	10746	2
10729	10742	1
10737	10742	1
10723	10740	1
10725	10726	1
10707	10724	1
10719	10724	1
10723	10724	2
10632	10722	1
10721	10722	1
10719	10720	1
10715	10716	1
10712	10714	1
10713	10714	1
10711	10712	2
10708	10710	1
10701	10704	1
10700	10702	1
10699	10700	1
10645	10682	1
10656	10660	1
10659	10660	1
10657	10658	1
10645	10656	1
10638	10640	1
10614	10616	1
10590	10592	1
10587	10588	1
10557	10558	2
10540	10542	1
10495	10524	1
10517	10520	1
10513	10516	1
10515	10516	1
10271	10514	1
10505	10506	1
10501	10502	1
10498	10500	1
10499	10500	1
10489	10490	1
10472	10472	1
10419	10470	1
10467	10468	1
10448	10450	1
10445	10448	1
10440	10442	1
10417	10422	1
10381	10382	1
10376	10378	1
10367	10370	1
10284	10304	1
10215	10216	1
10105	10106	1
7785	9916	1
9899	9910	1
9505	9506	1
9471	9472	1
9467	9468	1
9424	9426	1
9275	9276	1
9044	9046	1
8996	8998	1
8932	8934	1
8537	8538	1
7684	7738	1
7691	7692	1
7673	7674	1
7671	7672	1
7663	7664	1
7629	7630	1
7414	7588	1
7515	7516	1
7477	7478	1
7119	7120	1
6967	6968	1
6610	6612	1
6311	6312	1
5705	5706	1
5301	5302	1
5129	5130	1
5069	5070	1
4754	4756	1
4704	4704	1
4680	4682	1
4681	4682	1
4612	4618	1
4589	4590	1
4261	4264	1
4180	4182	1
4028	4030	1
3657	3658	1
3347	3348	1
3345	3346	1
3194	3204	1
3139	3140	1
3100	3100	1
2893	2946	1
2942	2946	1
2881	2882	1
2681	2682	1
2590	2594	1
2491	2496	1
2086	2086	1
2048	2050	1
1516	1614	1
1417	1418	1
1054	1058	1
947	980	1
923	924	1
710	712	1
12	14	1
