100	242824	242823
11	242824	242821
1	242824	242710
1	242824	242790
1	242824	242796
1	242824	242807
1	242824	242808
1	242824	242809
1	242824	242813
20	242824	242822
2	242824	242815
2	242824	242817
2	242824	242818
3	242824	242819
10	242820	242819
1	242820	242815
1	242820	242816
1	242820	242817
2	242820	242813
3	242820	242818
1	242816	242808
1	242816	242813
3	242816	242814
3	242816	242815
1	242812	242800
1	242812	242801
1	242812	242808
1	242812	242809
1	242812	242810
1	242808	242807
1	242804	242789
2	242796	242795
1	242792	242784
1	242792	242791
1	242784	242783
1	242776	242769
1	242776	242770
1	242764	242754
2	242752	242751
1	242744	242740
1	242744	242743
1	242736	242735
1	242732	242731
1	242724	242721
1	242724	242722
1	242720	242718
1	242704	242703
1	242700	242699
1	242672	242657
1	242672	242671
1	242668	242645
1	242668	242667
3	242660	242659
1	242656	242650
1	242656	242654
2	242656	242655
1	242652	242610
1	242652	242647
3	242652	242651
2	242648	242647
1	242640	242639
1	242632	242630
1	242624	242208
1	242624	242623
1	242620	242618
1	242600	242598
1	242592	242591
1	242588	242583
1	242568	242488
1	242564	242562
1	242564	242563
1	242560	242559
1	242536	242535
1	242524	242523
1	242520	242518
1	242520	242519
1	242508	242495
1	242472	242471
1	242428	242427
1	242412	242411
1	242360	242359
1	242216	242215
1	242116	242102
1	241908	241907
1	241824	241784
1	241824	241823
1	241808	241807
1	240928	240928
1	237732	237731
1	234916	234912
1	231900	231899
1	228784	228783
1	226892	226892
1	225116	225114
1	222120	222120
1	221876	221874
1	221804	221803
1	221780	221777
1	221756	221754
1	221704	221703
1	221564	221563
1	221140	221137
1	221064	221056
1	220852	220852
1	219996	219992
1	219588	219572
1	219080	219080
1	218752	218751
1	217316	217316
1	217304	217303
1	217088	217087
1	216840	216839
1	216500	216500
1	215744	215743
1	215236	215235
1	214068	214067
1	212972	212971
1	212352	212348
1	201004	201003
1	186352	186351
1	148996	148994
1	128364	128364
1	102496	102496
1	94952	94951
1	88712	88711
1	32856	32855
1	32604	32603
1	30316	30315
1	30276	30275
1	30236	30235
1	30160	30159
1	29860	29859
1	29804	29803
1	29332	29301
1	29036	29031
1	28960	28959
1	28372	28370
1	27440	26971
1	27428	26954
